date,year,month,rank,title,artist,weeks
2010-05-01,2010,5,71,Rain Is A Good Thing,Luke Bryan,4
2010-05-01,2010,5,72,'Til Summer Comes Around,Keith Urban,14
2010-05-01,2010,5,73,Temporary Home,Carrie Underwood,17
2010-05-01,2010,5,74,Hell On The Heart,Eric Church,7
2010-05-01,2010,5,75,Roger That,Young Money,4
2010-05-01,2010,5,76,This Afternoon,Nickelback,2
2010-05-01,2010,5,77,Hillbilly Bone,Blake Shelton Featuring Trace Adkins,17
2010-05-01,2010,5,78,Unstoppable,Rascal Flatts,11
2010-05-01,2010,5,79,Keep On Lovin' You,Steel Magnolia,7
2010-05-01,2010,5,80,You And Your Heart,Jack Johnson,2
2010-05-01,2010,5,81,I Never Told You,Colbie Caillat,4
2010-05-01,2010,5,82,Backwoods,Justin Moore,8
2010-05-01,2010,5,83,Un-Thinkable (I'm Ready),Alicia Keys,2
2010-05-01,2010,5,84,Fearless,Taylor Swift,15
2010-05-01,2010,5,85,I Gotta Get To You,George Strait,5
2010-05-01,2010,5,86,There Goes My Baby,Usher,5
2010-05-01,2010,5,87,Wrong Baby Wrong,Martina McBride,4
2010-05-01,2010,5,88,Sex Therapy,Robin Thicke,18
2010-05-01,2010,5,89,She Won't Be Lonely Long,Clay Walker,3
2010-05-01,2010,5,90,I Am,Mary J. Blige,19
2010-05-01,2010,5,91,All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em,12
2010-05-01,2010,5,92,Crazy Town,Jason Aldean,1
2010-05-01,2010,5,93,O Let's Do It,Waka Flocka Flame,10
2010-05-01,2010,5,94,Ridin' Solo,Jason Derulo,7
2010-05-01,2010,5,95,Just Breathe,Pearl Jam,14
2010-05-01,2010,5,96,All I Ever Wanted,Kelly Clarkson,2
2010-05-01,2010,5,97,Give Me A Sign (Forever And Ever),Breaking Benjamin,2
2010-05-01,2010,5,98,On To The Next One,Jay-Z + Swizz Beatz,14
2010-05-01,2010,5,99,That's How Country Boys Roll,Billy Currington,20
2010-05-01,2010,5,100,Water,Brad Paisley,1
2010-06-01,2010,6,1,OMG,Usher Featuring will.i.am,8
2010-06-01,2010,6,2,Airplanes,B.o.B Featuring Hayley Williams,6
2010-06-01,2010,6,3,California Gurls,Katy Perry Featuring Snoop Dogg,2
2010-06-01,2010,6,4,Break Your Heart,Taio Cruz Featuring Ludacris,13
2010-06-01,2010,6,5,Nothin' On You,B.o.B Featuring Bruno Mars,17
2010-06-01,2010,6,6,Alejandro,Lady Gaga,8
2010-06-01,2010,6,7,Your Love Is My Drug,Ke$ha,15
2010-06-01,2010,6,8,Can't Be Tamed,Miley Cyrus,1
2010-06-01,2010,6,9,Not Afraid,Eminem,3
2010-06-01,2010,6,10,Rude Boy,Rihanna,15
2010-06-01,2010,6,11,"Hey, Soul Sister",Train,34
2010-06-01,2010,6,12,Young Forever,Jay-Z + Mr. Hudson,19
2010-06-01,2010,6,13,Need You Now,Lady Antebellum,41
2010-06-01,2010,6,14,Bulletproof,La Roux,12
2010-06-01,2010,6,15,In My Head,Jason Derulo,24
2010-06-01,2010,6,16,Billionaire,Travie McCoy Featuring Bruno Mars,8
2010-06-01,2010,6,17,Breakeven,The Script,25
2010-06-01,2010,6,18,My Chick Bad,Ludacris Featuring Nicki Minaj,13
2010-06-01,2010,6,19,Over,Drake,11
2010-06-01,2010,6,20,Find Your Love,Drake,3
2010-06-01,2010,6,21,Rock That Body,The Black Eyed Peas,4
2010-06-01,2010,6,22,Telephone,Lady Gaga Featuring Beyonce,26
2010-06-01,2010,6,23,Eenie Meenie,Sean Kingston & Justin Bieber,9
2010-06-01,2010,6,24,Haven't Met You Yet,Michael Buble,34
2010-06-01,2010,6,25,TiK ToK,Ke$ha,33
2010-06-01,2010,6,26,Dream On,Glee Cast Featuring Neil Patrick Harris,1
2010-06-01,2010,6,27,Un-Thinkable (I'm Ready),Alicia Keys,7
2010-06-01,2010,6,28,The House That Built Me,Miranda Lambert,9
2010-06-01,2010,6,29,Whataya Want From Me,Adam Lambert,23
2010-06-01,2010,6,30,Winner,Jamie Foxx Featuring Justin Timberlake & T .I.,7
2010-06-01,2010,6,31,I Dreamed A Dream,Glee Cast Featuring Idina Menzel,1
2010-06-01,2010,6,32,Imma Be,The Black Eyed Peas,25
2010-06-01,2010,6,33,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",16
2010-06-01,2010,6,34,My First Kiss,3OH!3 Featuring Ke$ha,3
2010-06-01,2010,6,35,Bad Romance,Lady Gaga,30
2010-06-01,2010,6,36,Say Aah,Trey Songz Featuring Fabolous,28
2010-06-01,2010,6,37,Carry Out,Timbaland Featuring Justin Timberlake,25
2010-06-01,2010,6,38,Baby,Justin Bieber Featuring Ludacris,18
2010-06-01,2010,6,39,All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",14
2010-06-01,2010,6,40,Cooler Than Me,Mike Posner,4
2010-06-01,2010,6,41,Impossible,Shontelle,5
2010-06-01,2010,6,42,If We Ever Meet Again,Timbaland Featuring Katy Perry,10
2010-06-01,2010,6,43,I Gotta Feeling,The Black Eyed Peas,50
2010-06-01,2010,6,44,All The Right Moves,OneRepublic,33
2010-06-01,2010,6,45,Hey Daddy (Daddy's Home),Usher Featuring Plies,19
2010-06-01,2010,6,46,This Afternoon,Nickelback,7
2010-06-01,2010,6,47,Pray For You,Jaron And The Long Road To Love,9
2010-06-01,2010,6,48,Lose My Mind,Young Jeezy Featuring Plies,3
2010-06-01,2010,6,49,Touchin On My,3OH!3,1
2010-06-01,2010,6,50,Gimmie That Girl,Joe Nichols,13
2010-06-01,2010,6,51,Nightmare,Avenged Sevenfold,1
2010-06-01,2010,6,52,American Honey,Lady Antebellum,19
2010-06-01,2010,6,53,The Man I Want To Be,Chris Young,12
2010-06-01,2010,6,54,Lil Freak,Usher Featuring Nicki Minaj,12
2010-06-01,2010,6,55,Rain Is A Good Thing,Luke Bryan,9
2010-06-01,2010,6,56,"Beamer, Benz, Or Bentley",Lloyd Banks Featuring Juelz Santana,13
2010-06-01,2010,6,57,There Goes My Baby,Usher,10
2010-06-01,2010,6,58,Water,Brad Paisley,6
2010-06-01,2010,6,59,Undo It,Carrie Underwood,4
2010-06-01,2010,6,60,She Won't Be Lonely Long,Clay Walker,8
2010-06-01,2010,6,61,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO,4
2010-06-01,2010,6,62,"Lover, Lover",Jerrod Niemann,4
2010-06-01,2010,6,63,I Never Told You,Colbie Caillat,9
2010-06-01,2010,6,64,Jessie's Girl,Glee Cast,2
2010-06-01,2010,6,65,Crazy Town,Jason Aldean,6
2010-06-01,2010,6,66,Neighbors Know My Name,Trey Songz,13
2010-06-01,2010,6,67,I'm Back,T.I.,10
2010-06-01,2010,6,68,Keep On Lovin' You,Steel Magnolia,12
2010-06-01,2010,6,69,Solo,Iyaz,15
2010-06-01,2010,6,70,I Gotta Get To You,George Strait,10
2010-06-01,2010,6,71,Unstoppable,Rascal Flatts,16
2010-06-01,2010,6,72,Hello Good Morning,Diddy - Dirty Money Featuring T.I.,8
2010-06-01,2010,6,73,Not Myself Tonight,Christina Aguilera,6
2010-06-01,2010,6,74,Roger That,Young Money,9
2010-06-01,2010,6,75,Ain't Back Yet,Kenny Chesney,12
2010-06-01,2010,6,76,Everything To Me,Monica,15
2010-06-01,2010,6,77,Neutron Star Collision (Love Is Forever),Muse,1
2010-06-01,2010,6,78,Say Something,Timbaland Featuring Drake,20
2010-06-01,2010,6,79,Woohoo,Christina Aguilera Featuring Nicki Minaj,1
2010-06-01,2010,6,80,Somebody To Love,Justin Bieber Featuring Usher,2
2010-06-01,2010,6,81,Safety Dance,Glee Cast,1
2010-06-01,2010,6,82,I Like It,Enrique Iglesias Featuring Pitbull,2
2010-06-01,2010,6,83,Wrong Baby Wrong,Martina McBride,9
2010-06-01,2010,6,84,Ridin' Solo,Jason Derulo,8
2010-06-01,2010,6,85,Ride,Ciara Featuring Ludacris,5
2010-06-01,2010,6,86,Bad Romance,Glee Cast,1
2010-06-01,2010,6,87,Love Like Crazy,Lee Brice,3
2010-06-01,2010,6,88,Highway 20 Ride,Zac Brown Band,19
2010-06-01,2010,6,89,Steady Mobbin',Young Money Featuring Gucci Mane,20
2010-06-01,2010,6,90,I Keep On Loving You,Reba,5
2010-06-01,2010,6,91,Hell On The Heart,Eric Church,12
2010-06-01,2010,6,92,Blah Blah Blah,Ke$ha Featuring 3OH!3,20
2010-06-01,2010,6,93,Pyramid,Charice Featuring Iyaz,2
2010-06-01,2010,6,94,A Little More Country Than That,Easton Corbin,20
2010-06-01,2010,6,95,Free,Zac Brown Band,1
2010-06-01,2010,6,96,Hold You (Hold Yuh),Gyptian,1
2010-06-01,2010,6,97,Today Was A Fairytale,Taylor Swift,18
2010-06-01,2010,6,98,Window Seat,Erykah Badu,3
2010-06-01,2010,6,99,Backwoods,Justin Moore,13
2010-06-01,2010,6,100,Poker Face,Glee Cast,1
2010-07-01,2010,7,1,California Gurls,Katy Perry Featuring Snoop Dogg,6
2010-07-01,2010,7,2,OMG,Usher Featuring will.i.am,12
2010-07-01,2010,7,3,Airplanes,B.o.B Featuring Hayley Williams,10
2010-07-01,2010,7,4,Billionaire,Travie McCoy Featuring Bruno Mars,12
2010-07-01,2010,7,5,Find Your Love,Drake,7
2010-07-01,2010,7,6,Your Love Is My Drug,Ke$ha,19
2010-07-01,2010,7,7,Alejandro,Lady Gaga,12
2010-07-01,2010,7,8,Cooler Than Me,Mike Posner,8
2010-07-01,2010,7,9,Not Afraid,Eminem,7
2010-07-01,2010,7,10,Break Your Heart,Taio Cruz Featuring Ludacris,17
2010-07-01,2010,7,11,Rock That Body,The Black Eyed Peas,8
2010-07-01,2010,7,12,Bulletproof,La Roux,16
2010-07-01,2010,7,13,Nothin' On You,B.o.B Featuring Bruno Mars,21
2010-07-01,2010,7,14,"Hey, Soul Sister",Train,38
2010-07-01,2010,7,15,My First Kiss,3OH!3 Featuring Ke$ha,7
2010-07-01,2010,7,16,Ridin' Solo,Jason Derulo,12
2010-07-01,2010,7,17,Impossible,Shontelle,9
2010-07-01,2010,7,18,Need You Now,Lady Antebellum,45
2010-07-01,2010,7,19,Young Forever,Jay-Z + Mr. Hudson,23
2010-07-01,2010,7,20,Breakeven,The Script,29
2010-07-01,2010,7,21,Un-Thinkable (I'm Ready),Alicia Keys,11
2010-07-01,2010,7,22,Can't Be Tamed,Miley Cyrus,5
2010-07-01,2010,7,23,Rude Boy,Rihanna,19
2010-07-01,2010,7,24,In My Head,Jason Derulo,28
2010-07-01,2010,7,25,Undo It,Carrie Underwood,8
2010-07-01,2010,7,26,I Like It,Enrique Iglesias Featuring Pitbull,6
2010-07-01,2010,7,27,Your Love,Nicki Minaj,3
2010-07-01,2010,7,28,Haven't Met You Yet,Michael Buble,38
2010-07-01,2010,7,29,All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",18
2010-07-01,2010,7,30,The House That Built Me,Miranda Lambert,13
2010-07-01,2010,7,31,Dynamite,Taio Cruz,3
2010-07-01,2010,7,32,Over,Drake,15
2010-07-01,2010,7,33,Somebody To Love,Justin Bieber Featuring Usher,6
2010-07-01,2010,7,34,This Afternoon,Nickelback,11
2010-07-01,2010,7,35,Telephone,Lady Gaga Featuring Beyonce,30
2010-07-01,2010,7,36,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",20
2010-07-01,2010,7,37,Pray For You,Jaron And The Long Road To Love,13
2010-07-01,2010,7,38,Waka Waka (This Time For Africa),Shakira Featuring Freshlyground,2
2010-07-01,2010,7,39,TiK ToK,Ke$ha,37
2010-07-01,2010,7,40,If We Ever Meet Again,Timbaland Featuring Katy Perry,14
2010-07-01,2010,7,41,Whataya Want From Me,Adam Lambert,27
2010-07-01,2010,7,42,Free,Zac Brown Band,5
2010-07-01,2010,7,43,I Gotta Feeling,The Black Eyed Peas,54
2010-07-01,2010,7,44,There Goes My Baby,Usher,14
2010-07-01,2010,7,45,My Chick Bad,Ludacris Featuring Nicki Minaj,17
2010-07-01,2010,7,46,Rain Is A Good Thing,Luke Bryan,13
2010-07-01,2010,7,47,Water,Brad Paisley,10
2010-07-01,2010,7,48,"Lover, Lover",Jerrod Niemann,8
2010-07-01,2010,7,49,Up All Night,Drake Featuring Nicki Minaj,1
2010-07-01,2010,7,50,Bad Romance,Lady Gaga,34
2010-07-01,2010,7,51,Crazy Town,Jason Aldean,10
2010-07-01,2010,7,52,Hello Good Morning,Diddy - Dirty Money Featuring T.I.,12
2010-07-01,2010,7,53,She Won't Be Lonely Long,Clay Walker,12
2010-07-01,2010,7,54,Lose My Mind,Young Jeezy Featuring Plies,7
2010-07-01,2010,7,55,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO,8
2010-07-01,2010,7,56,Ride,Ciara Featuring Ludacris,9
2010-07-01,2010,7,57,9 AM In Dallas,Drake,1
2010-07-01,2010,7,58,Eenie Meenie,Sean Kingston & Justin Bieber,13
2010-07-01,2010,7,59,Love Like Crazy,Lee Brice,7
2010-07-01,2010,7,60,I Never Told You,Colbie Caillat,13
2010-07-01,2010,7,61,Got Your Back,T.I. Featuring Keri Hilson,3
2010-07-01,2010,7,62,Hey,Lil Jon Featuring 3OH!3,2
2010-07-01,2010,7,63,Miss Me,Drake Featuring Lil Wayne,3
2010-07-01,2010,7,64,Beautiful Monster,Ne-Yo,2
2010-07-01,2010,7,65,Never Say Never,Justin Bieber Featuring Jaden Smith,2
2010-07-01,2010,7,66,Teach Me How To Dougie,Cali Swag District,4
2010-07-01,2010,7,67,Gimmie That Girl,Joe Nichols,17
2010-07-01,2010,7,68,Pretty Good At Drinkin' Beer,Billy Currington,3
2010-07-01,2010,7,69,Sex Room,Ludacris Featuring Trey Songz,4
2010-07-01,2010,7,70,Shark In The Water,V V Brown,3
2010-07-01,2010,7,71,Fireworks,Drake Featuring Alicia Keys,1
2010-07-01,2010,7,72,The Man I Want To Be,Chris Young,16
2010-07-01,2010,7,73,The Only Exception,Paramore,4
2010-07-01,2010,7,74,Wrong Baby Wrong,Martina McBride,13
2010-07-01,2010,7,75,Half Of My Heart,John Mayer,4
2010-07-01,2010,7,76,Glitter In The Air,P!nk,5
2010-07-01,2010,7,77,If It's Love,Train,2
2010-07-01,2010,7,78,I Keep On Loving You,Reba,9
2010-07-01,2010,7,79,I'm In,Keith Urban,4
2010-07-01,2010,7,80,Winner,Jamie Foxx Featuring Justin Timberlake & T .I.,11
2010-07-01,2010,7,81,Another Way To Die,Disturbed,1
2010-07-01,2010,7,82,Wavin' Flag,K'Naan,3
2010-07-01,2010,7,83,Little White Church,Little Big Town,3
2010-07-01,2010,7,84,Neighbors Know My Name,Trey Songz,17
2010-07-01,2010,7,85,I'm Back,T.I.,14
2010-07-01,2010,7,86,Hold You (Hold Yuh),Gyptian,4
2010-07-01,2010,7,87,Lil Freak,Usher Featuring Nicki Minaj,16
2010-07-01,2010,7,88,Animal,Neon Trees,3
2010-07-01,2010,7,89,Double Vision,3OH!3,1
2010-07-01,2010,7,90,Pretty Boy Swag,Soulja Boy Tell'em,1
2010-07-01,2010,7,91,143,Bobby Brackins Featuring Ray J,1
2010-07-01,2010,7,92,Solo,Iyaz,18
2010-07-01,2010,7,93,Lay Me Down,The Dirty Heads Featuring Rome,1
2010-07-01,2010,7,94,Our Kind Of Love,Lady Antebellum,2
2010-07-01,2010,7,95,Finding My Way Back,Jaheim,1
2010-07-01,2010,7,96,Farmer's Daughter,Rodney Atkins,1
2010-07-01,2010,7,97,This Ain't Nothin',Craig Morgan,1
2010-07-01,2010,7,98,All About Tonight,Blake Shelton,1
2010-07-01,2010,7,99,Fancy,Drake Featuring T.I. & Swizz Beatz,1
2010-07-01,2010,7,100,Magic,B.o.B Featuring Rivers Cuomo,2
2010-08-01,2010,8,1,Love The Way You Lie,Eminem Featuring Rihanna,5
2010-08-01,2010,8,2,California Gurls,Katy Perry Featuring Snoop Dogg,11
2010-08-01,2010,8,3,Dynamite,Taio Cruz,8
2010-08-01,2010,8,4,Airplanes,B.o.B Featuring Hayley Williams,15
2010-08-01,2010,8,5,Billionaire,Travie McCoy Featuring Bruno Mars,17
2010-08-01,2010,8,6,I Like It,Enrique Iglesias Featuring Pitbull,11
2010-08-01,2010,8,7,Cooler Than Me,Mike Posner,13
2010-08-01,2010,8,8,OMG,Usher Featuring will.i.am,17
2010-08-01,2010,8,9,Find Your Love,Drake,12
2010-08-01,2010,8,10,Ridin' Solo,Jason Derulo,17
2010-08-01,2010,8,11,Not Afraid,Eminem,12
2010-08-01,2010,8,12,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,2
2010-08-01,2010,8,13,Impossible,Shontelle,14
2010-08-01,2010,8,14,Your Love,Nicki Minaj,8
2010-08-01,2010,8,15,Bulletproof,La Roux,21
2010-08-01,2010,8,16,"Hey, Soul Sister",Train,43
2010-08-01,2010,8,17,Break Your Heart,Taio Cruz Featuring Ludacris,22
2010-08-01,2010,8,18,Alejandro,Lady Gaga,17
2010-08-01,2010,8,19,Your Love Is My Drug,Ke$ha,24
2010-08-01,2010,8,20,Teenage Dream,Katy Perry,1
2010-08-01,2010,8,21,Misery,Maroon 5,5
2010-08-01,2010,8,22,My First Kiss,3OH!3 Featuring Ke$ha,12
2010-08-01,2010,8,23,Need You Now,Lady Antebellum,50
2010-08-01,2010,8,24,Undo It,Carrie Underwood,13
2010-08-01,2010,8,25,Un-Thinkable (I'm Ready),Alicia Keys,16
2010-08-01,2010,8,26,There Goes My Baby,Usher,19
2010-08-01,2010,8,27,Magic,B.o.B Featuring Rivers Cuomo,7
2010-08-01,2010,8,28,Nothin' On You,B.o.B Featuring Bruno Mars,26
2010-08-01,2010,8,29,"Lover, Lover",Jerrod Niemann,13
2010-08-01,2010,8,30,All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",23
2010-08-01,2010,8,31,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO,13
2010-08-01,2010,8,32,The Only Exception,Paramore,9
2010-08-01,2010,8,33,Smile,Uncle Kracker,25
2010-08-01,2010,8,34,Breakeven,The Script,34
2010-08-01,2010,8,35,Secrets,OneRepublic,5
2010-08-01,2010,8,36,Free,Zac Brown Band,10
2010-08-01,2010,8,37,Round & Round,Selena Gomez & The Scene,5
2010-08-01,2010,8,38,Somebody To Love,Justin Bieber Featuring Usher,11
2010-08-01,2010,8,39,Pretty Boy Swag,Soulja Boy Tell'em,6
2010-08-01,2010,8,40,Hello Good Morning,Diddy - Dirty Money Featuring T.I.,17
2010-08-01,2010,8,41,In My Head,Jason Derulo,33
2010-08-01,2010,8,42,Teach Me How To Dougie,Cali Swag District,9
2010-08-01,2010,8,43,Just The Way You Are,Bruno Mars,1
2010-08-01,2010,8,44,Pretty Good At Drinkin' Beer,Billy Currington,8
2010-08-01,2010,8,45,Got Your Back,T.I. Featuring Keri Hilson,8
2010-08-01,2010,8,46,Ride,Ciara Featuring Ludacris,14
2010-08-01,2010,8,47,Love Like Crazy,Lee Brice,12
2010-08-01,2010,8,48,Half Of My Heart,John Mayer,9
2010-08-01,2010,8,49,Haven't Met You Yet,Michael Buble,43
2010-08-01,2010,8,50,If It's Love,Train,7
2010-08-01,2010,8,51,Rain Is A Good Thing,Luke Bryan,18
2010-08-01,2010,8,52,Club Can't Handle Me,Flo Rida Featuring David Guetta,4
2010-08-01,2010,8,53,Beautiful Monster,Ne-Yo,7
2010-08-01,2010,8,54,Rock That Body,The Black Eyed Peas,13
2010-08-01,2010,8,55,This Afternoon,Nickelback,16
2010-08-01,2010,8,56,Pray For You,Jaron And The Long Road To Love,18
2010-08-01,2010,8,57,The House That Built Me,Miranda Lambert,18
2010-08-01,2010,8,58,La La La,Auburn Featuring Iyaz,2
2010-08-01,2010,8,59,Waka Waka (This Time For Africa),Shakira Featuring Freshlyground,7
2010-08-01,2010,8,60,I Never Told You,Colbie Caillat,18
2010-08-01,2010,8,61,Miss Me,Drake Featuring Lil Wayne,8
2010-08-01,2010,8,62,Over,Drake,20
2010-08-01,2010,8,63,Jar Of Hearts,Christina Perri,4
2010-08-01,2010,8,64,King Of Anything,Sara Bareilles,5
2010-08-01,2010,8,65,Our Kind Of Love,Lady Antebellum,7
2010-08-01,2010,8,66,Water,Brad Paisley,15
2010-08-01,2010,8,67,B.M.F. (Blowin' Money Fast),Rick Ross Featuring Styles P,3
2010-08-01,2010,8,68,Lose My Mind,Young Jeezy Featuring Plies,12
2010-08-01,2010,8,69,If I Had You,Adam Lambert,5
2010-08-01,2010,8,70,Animal,Neon Trees,8
2010-08-01,2010,8,71,I'm In,Keith Urban,9
2010-08-01,2010,8,72,POWER,Kanye West,4
2010-08-01,2010,8,73,If I Die Young,The Band Perry,3
2010-08-01,2010,8,74,Glitter In The Air,P!nk,10
2010-08-01,2010,8,75,Champagne Life,Ne-Yo,1
2010-08-01,2010,8,76,Little White Church,Little Big Town,8
2010-08-01,2010,8,77,Hold You (Hold Yuh),Gyptian,9
2010-08-01,2010,8,78,We'll Be A Dream,We the Kings Featuring Demi Lovato,4
2010-08-01,2010,8,79,Break My Bank,New Boyz Featuring Iyaz,2
2010-08-01,2010,8,80,She Won't Be Lonely Long,Clay Walker,17
2010-08-01,2010,8,81,All About Tonight,Blake Shelton,6
2010-08-01,2010,8,82,Crazy Town,Jason Aldean,15
2010-08-01,2010,8,83,Kissin U,Miranda Cosgrove,9
2010-08-01,2010,8,84,Deuces,Chris Brown Featuring Tyga & Kevin McCall,4
2010-08-01,2010,8,85,Come Back Song,Darius Rucker,2
2010-08-01,2010,8,86,Sex Room,Ludacris Featuring Trey Songz,9
2010-08-01,2010,8,87,Farmer's Daughter,Rodney Atkins,6
2010-08-01,2010,8,88,Can't Be Tamed,Miley Cyrus,10
2010-08-01,2010,8,89,143,Bobby Brackins Featuring Ray J,6
2010-08-01,2010,8,90,All Over Me,Josh Turner,4
2010-08-01,2010,8,91,Ordinary Girl,Hannah Montana,2
2010-08-01,2010,8,92,Take It Off,Ke$ha,2
2010-08-01,2010,8,93,This Ain't Nothin',Craig Morgan,6
2010-08-01,2010,8,94,Love All Over Me,Monica,2
2010-08-01,2010,8,95,Bittersweet,Fantasia,3
2010-08-01,2010,8,96,Cuando Me Enamoro,Enrique Iglesias Featuring Juan Luis Guerra,4
2010-08-01,2010,8,97,Roll With It,Easton Corbin,2
2010-08-01,2010,8,98,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,1
2010-08-01,2010,8,99,Lay Me Down,The Dirty Heads Featuring Rome,5
2010-08-01,2010,8,100,Eenie Meenie,Sean Kingston & Justin Bieber,18
2010-09-01,2010,9,1,Love The Way You Lie,Eminem Featuring Rihanna,9
2010-09-01,2010,9,2,Dynamite,Taio Cruz,12
2010-09-01,2010,9,3,Teenage Dream,Katy Perry,5
2010-09-01,2010,9,4,I Like It,Enrique Iglesias Featuring Pitbull,15
2010-09-01,2010,9,5,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,6
2010-09-01,2010,9,6,Right Above It,Lil Wayne Featuring Drake,1
2010-09-01,2010,9,7,Cooler Than Me,Mike Posner,17
2010-09-01,2010,9,8,California Gurls,Katy Perry Featuring Snoop Dogg,15
2010-09-01,2010,9,9,Just The Way You Are,Bruno Mars,5
2010-09-01,2010,9,10,Magic,B.o.B Featuring Rivers Cuomo,11
2010-09-01,2010,9,11,Airplanes,B.o.B Featuring Hayley Williams,19
2010-09-01,2010,9,12,Just A Dream,Nelly,1
2010-09-01,2010,9,13,Ridin' Solo,Jason Derulo,21
2010-09-01,2010,9,14,Mine,Taylor Swift,3
2010-09-01,2010,9,15,Not Afraid,Eminem,16
2010-09-01,2010,9,16,Take It Off,Ke$ha,6
2010-09-01,2010,9,17,Billionaire,Travie McCoy Featuring Bruno Mars,21
2010-09-01,2010,9,18,Find Your Love,Drake,16
2010-09-01,2010,9,19,Misery,Maroon 5,9
2010-09-01,2010,9,20,OMG,Usher Featuring will.i.am,21
2010-09-01,2010,9,21,Club Can't Handle Me,Flo Rida Featuring David Guetta,8
2010-09-01,2010,9,22,Your Love,Nicki Minaj,12
2010-09-01,2010,9,23,Need You Now,Lady Antebellum,54
2010-09-01,2010,9,24,The Only Exception,Paramore,13
2010-09-01,2010,9,25,Stuck Like Glue,Sugarland,4
2010-09-01,2010,9,26,"Hey, Soul Sister",Train,47
2010-09-01,2010,9,27,Bottoms Up,Trey Songz Featuring Nicki Minaj,2
2010-09-01,2010,9,28,Teach Me How To Dougie,Cali Swag District,13
2010-09-01,2010,9,29,Deuces,Chris Brown Featuring Tyga & Kevin McCall,8
2010-09-01,2010,9,30,Break Your Heart,Taio Cruz Featuring Ludacris,26
2010-09-01,2010,9,31,The Boys of Fall,Kenny Chesney,4
2010-09-01,2010,9,32,If I Had You,Adam Lambert,9
2010-09-01,2010,9,33,There Goes My Baby,Usher,23
2010-09-01,2010,9,34,Half Of My Heart,John Mayer,13
2010-09-01,2010,9,35,Smile,Uncle Kracker,29
2010-09-01,2010,9,36,Secrets,OneRepublic,9
2010-09-01,2010,9,37,Impossible,Shontelle,18
2010-09-01,2010,9,38,Alejandro,Lady Gaga,21
2010-09-01,2010,9,39,Bulletproof,La Roux,25
2010-09-01,2010,9,40,Miss Me,Drake Featuring Lil Wayne,12
2010-09-01,2010,9,41,Pretty Boy Swag,Soulja Boy Tell'em,10
2010-09-01,2010,9,42,E.T.,Katy Perry Featuring Kanye West,1
2010-09-01,2010,9,43,Animal,Neon Trees,12
2010-09-01,2010,9,44,Pretty Good At Drinkin' Beer,Billy Currington,12
2010-09-01,2010,9,45,Got Your Back,T.I. Featuring Keri Hilson,12
2010-09-01,2010,9,46,Your Love Is My Drug,Ke$ha,28
2010-09-01,2010,9,47,If I Die Young,The Band Perry,7
2010-09-01,2010,9,48,Why Wait,Rascal Flatts,1
2010-09-01,2010,9,49,Love Like Crazy,Lee Brice,16
2010-09-01,2010,9,50,Breakeven,The Script,38
2010-09-01,2010,9,51,Un-Thinkable (I'm Ready),Alicia Keys,20
2010-09-01,2010,9,52,All About Tonight,Blake Shelton,10
2010-09-01,2010,9,53,Free,Zac Brown Band,14
2010-09-01,2010,9,54,If It's Love,Train,11
2010-09-01,2010,9,55,La La La,Auburn Featuring Iyaz,6
2010-09-01,2010,9,56,Undo It,Carrie Underwood,17
2010-09-01,2010,9,57,Our Kind Of Love,Lady Antebellum,11
2010-09-01,2010,9,58,King Of Anything,Sara Bareilles,9
2010-09-01,2010,9,59,"Lover, Lover",Jerrod Niemann,17
2010-09-01,2010,9,60,I'm In,Keith Urban,13
2010-09-01,2010,9,61,Ride,Ciara Featuring Ludacris,18
2010-09-01,2010,9,62,B.M.F. (Blowin' Money Fast),Rick Ross Featuring Styles P,7
2010-09-01,2010,9,63,Little White Church,Little Big Town,12
2010-09-01,2010,9,64,POWER,Kanye West,8
2010-09-01,2010,9,65,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,3
2010-09-01,2010,9,66,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO,17
2010-09-01,2010,9,67,Love All Over Me,Monica,6
2010-09-01,2010,9,68,2012 (It Ain't The End),Jay Sean Featuring Nicki Minaj,3
2010-09-01,2010,9,69,Like A G6,Far*East Movement Featuring Cataracs & Dev,2
2010-09-01,2010,9,70,My First Kiss,3OH!3 Featuring Ke$ha,16
2010-09-01,2010,9,71,Break My Bank,New Boyz Featuring Iyaz,6
2010-09-01,2010,9,72,Come Back Song,Darius Rucker,6
2010-09-01,2010,9,73,Kissin U,Miranda Cosgrove,13
